order_num,order_type,cust_name,cust_state,prod_category,prod_number,prod_name,quantity,price,discount,order_total
1103803,Wholesale,Waters Co.,Indiana,Training Videos,TV803,Cloud Computing,13,29.99,6.00,383.87
1103804,Wholesale,Streich LLC,Washington,Robots,RS707,RXW-9807 Robot,33,599.00,119.80,19647.20
1103805,Wholesale,Herzog Group,California,eBooks,EB502,Building Your First Robot,5,24.95,4.99,119.76
1103806,Retail,Laurel Lillyman,Texas,Blueprints,BP105,Creature Robot Arms Blueprint ,1,12.00,0.00,12.00
1103807,Wholesale,Johnson LLC,New Jersey,Blueprints,BP102,Bsquare Robot Blueprint,7,8.99,1.80,61.13
1103808,Retail,Keith Perfect,New Jersey,Training Videos,TV809,Understanding 3D Printing,1,42.99,0.00,42.99
1103809,Retail,Peter Tremblay,Oregon,Training Videos,TV807,Open Source Code,1,32.95,0.00,32.95
1103810,Wholesale,Labadie Inc.,Kansas,Robot Kits,RK603,BYOR-1500,7,189.00,37.80,1285.20
1103811,Wholesale,Oberbrunner Inc.,Alabama,eBooks,EB512,Multi Rotor Drones,7,24.95,4.99,169.66
1103812,Wholesale,Price Inc.,Texas,eBooks,EB503,Building Your Own Drone,11,24.99,5.00,269.89
1103813,Retail,Abby Ross,New York,eBooks,EB506,Delta Robots,1,16.99,0.00,16.99
1103814,Wholesale,Mountain Run LLC,Georgia,Robot Kits,RK606,BYOR-3535,6,225.00,45.00,1305.00
1103815,Wholesale,Johnson LLC,New Jersey,Robots,RS706,RWW-75 Robot,6,883.00,176.60,5121.40
1103816,Retail,Gray Lebsack,Illinois,eBooks,EB521,Understanding Artificial Intelligence,1,19.50,0.00,19.50
1103817,Wholesale,Gerhold Group,New York,Robots,RS704,RLK-9920 Robot,10,699.00,139.80,6850.20
1103818,Wholesale,Stracke International,Nebraska,eBooks,EB514,Polar Robots,13,23.99,4.80,307.07
1103819,Wholesale,Thiel Group,Minnesota,eBooks,EB508,Fixed Wing Drones,13,15.50,3.10,198.40
1103820,Retail,Thorin Olliver,Michigan,Blueprints,BP106,Hexacopter Drone Blueprint,1,8.99,0.00,8.99
1103821,Retail,Jacenta Cisec,Virginia,Training Videos,TV801,Aerial Security,1,36.99,0.00,36.99
1103822,Wholesale,Bradtke Inc.,Washington,Drones,DS303,DTD-7000 Drone,3,450.00,90.00,1260.00
1103823,Retail,Anna-maria Aldersey,Pennsylvania,Blueprints,BP104,Cat Robot Blueprint,1,4.99,0.00,4.99
1103824,Wholesale,Wintheiser Inc.,Oregon,Drone Kits,DK208,BYOD-500,13,167.00,33.40,2137.60
1103825,Wholesale,Quigley Inc.,Tennessee,Robots,RS707,RXW-9807 Robot,9,599.00,119.80,5271.20
1103826,Retail,Thane Murch,Texas,Robot Kits,RK605,BYOR-3000,2,214.00,0.00,428.00
1103827,Wholesale,Beahan Inc.,Hawaii,Drone Kits,DK204,BYOD-300,7,89.00,17.80,605.20
1103828,Retail,Tomasina Tranfield,Florida,Drones,DS305,DTI-84 Drone,1,455.00,0.00,455.00
1103829,Wholesale,Funk and Sons,Connecticut,Robot Kits,RK606,BYOR-3535,10,225.00,45.00,2205.00
1103830,Retail,Rance Nurdin,Florida,Blueprints,BP104,Cat Robot Blueprint,1,4.99,0.00,4.99
1103831,Wholesale,Ferry Group,New Jersey,Training Videos,TV806,Mapping with Drones,4,49.00,9.80,186.20
1103832,Retail,Georges Charity,Texas,Drone Kits,DK203,BYOD-220,1,69.00,0.00,69.00
1103833,Retail,Larissa Cummerata,New Jersey,Robots,RS702,MICR-23K Robot,1,899.00,0.00,899.00
1103834,Retail,Janis Kubin,Minnesota,eBooks,EB508,Fixed Wing Drones,1,15.50,0.00,15.50
1103835,Wholesale,Stroman Inc.,Pennsylvania,Drones,DS307,MICR-564K Drone,11,499.00,99.80,5389.20
1103836,Retail,Elsey Muggeridge,Massachusetts,Robots,RS707,RXW-9807 Robot,1,599.00,0.00,599.00
1103837,Wholesale,Denesik Games,Kentucky,Drone Kits,DK202,BYOD-200,6,58.95,11.79,341.91
1103838,Retail,Emmanuel Alsford,New York,Training Videos,TV809,Understanding 3D Printing,1,42.99,0.00,42.99
1103839,Wholesale,King Inc.,Tennessee,Drones,DS306,DX-145 Drone,7,250.00,50.00,1700.00
1103840,Wholesale,Lockman Group,Kansas,eBooks,EB514,Polar Robots,6,23.99,4.80,139.14
1103841,Wholesale,Trantow Technologies,Mississippi,Training Videos,TV809,Understanding 3D Printing,11,42.99,8.60,464.29
1103842,Wholesale,D'Amore LLC,Pennsylvania,eBooks,EB517,SCARA Robots,8,19.50,3.90,152.10
1103843,Retail,Ellen Mattack,Michigan,Blueprints,BP107,Ladybug Robot Blueprint,1,12.00,0.00,12.00
1103844,Wholesale,Casper-Brown,California,Drone Kits,DK203,BYOD-220,10,69.00,13.80,676.20
1103845,Retail,Ondrea Jado,North Carolina,Drone Kits,DK208,BYOD-500,1,167.00,0.00,167.00
1103846,Retail,Smithia Reilly,New Jersey,Robots,RS702,MICR-23K Robot,2,899.00,0.00,1798.00
1103847,Wholesale,Collier and Sons,Tennessee,eBooks,EB503,Building Your Own Drone,12,24.99,5.00,294.88
1103848,Wholesale,Rippin Industries,Iowa,Robot Kits,RK606,BYOR-3535,8,225.00,45.00,1755.00
1103849,Retail,Nate Gibbieson,Michigan,Training Videos,TV802,AI for Educators,1,49.95,0.00,49.95
1103850,Wholesale,Abernathy LLC,Virginia,Robots,RS707,RXW-9807 Robot,10,599.00,119.80,5870.20
1103851,Retail,Jacob Maggio,Nebraska,Training Videos,TV813,Virtual Reality Basics,1,29.99,0.00,29.99
1103852,Retail,Spencer Educators,Oregon,Blueprints,BP106,Hexacopter Drone Blueprint,1,8.99,0.00,8.99
1103853,Wholesale,Erdman LLC,North Carolina,Training Videos,TV810,Understanding Automation,5,44.95,8.99,215.76
1103854,Wholesale,Parker Group,Arizona,Drone Kits,DK201,BYOD-100,9,54.00,10.80,475.20
1103855,Retail,Nerte Knevit,California,Drones,DS306,DX-145 Drone,1,250.00,0.00,250.00
1103856,Wholesale,Mills Inc.,Oklahoma,eBooks,EB509,GPS Drones,6,19.99,4.00,115.94
1103857,Wholesale,Ferry Group,New Jersey,Robot Kits,RK605,BYOR-3000,6,214.00,42.80,1241.20
1103858,Wholesale,Hackett LLC,Georgia,Training Videos,TV805,Industrial 3D Printing ,10,49.00,9.80,480.20
1103859,Wholesale,WPS Technologies,Pennsylvania,Drones,DS301,DA-SA702 Drone,3,399.00,79.80,1117.20
1103860,Retail,Hirsch Nester,New York,Training Videos,TV808,Robotic Essentials,1,34.99,0.00,34.99
1103861,Retail,Luigi Gange,South Dakota,Blueprints,BP101,All Eyes Drone Blueprint,1,9.99,0.00,9.99
1103862,Wholesale,Stiedemann Securities ,Maryland,eBooks,EB509,GPS Drones,8,19.99,4.00,155.92
1103863,Wholesale,Johnson LLC,New Jersey,eBooks,EB502,Building Your First Robot,103,24.95,4.99,2564.86
1103864,Retail,Finley Evers,Nevada,eBooks,EB502,Building Your First Robot,1,24.95,0.00,24.95
1103865,Retail,Carmelita Bredee,Texas,Drone Kits,DK203,BYOD-220,1,69.00,0.00,69.00
1103866,Retail,Robin Hincks,Texas,Robot Kits,RK603,BYOR-1500,2,189.00,0.00,378.00
1103867,Wholesale,Predovic LLC,Iowa,Robot Kits,RK606,BYOR-3535,13,222.00,44.40,2841.60
1103868,Retail,Gloriana Ashleigh,California,eBooks,EB501,Articulated Robots,1,23.99,0.00,23.99
1103869,Wholesale,Pacocha Inc.,California,Robot Kits,RK603,BYOR-1500,27,189.00,37.80,5065.20
1103870,Wholesale,The Orn Company,Georgia,Blueprints,BP106,Hexacopter Drone Blueprint,76,8.99,1.80,681.44
1103871,Wholesale,Zoo Technologies,Hawaii,Robot Kits,RK602,BYOR-1000,101,189.00,37.80,19051.20
1103872,Retail,Willie Waples,New Jersey,Blueprints,BP106,Hexacopter Drone Blueprint,1,8.99,0.00,8.99
1103873,Wholesale,Collier and Sons,Tennessee,Training Videos,TV813,Virtual Reality Basics,5,29.99,6.00,143.95
1103874,Wholesale,Blue Sky Kites,Colorado,eBooks,EB502,Building Your First Robot,5,24.95,4.99,119.76
1103875,Wholesale,Volkman LLC,Maryland,Drones,DS305,DTI-84 Drone,10,455.00,91.00,4459.00
1103876,Retail,Roldan Haggett,Pennsylvania,Blueprints,BP104,Cat Robot Blueprint,1,4.99,0.00,4.99
1103877,Retail,Lana Keeling-Hamill,West Virginia,Drone Kits,DK206,BYOD-400,1,119.00,0.00,119.00
1103878,Retail,Roarke Grote,Florida,Training Videos,TV805,Industrial 3D Printing ,1,49.00,0.00,49.00
1103879,Wholesale,Kiehn LLC,District of Columbia,eBooks,EB504,Cartesian Robots,4,12.99,2.60,49.36
1103880,Wholesale,Schamberger Inc.,Virginia,Robots,RS707,RXW-9807 Robot,10,599.00,119.80,5870.20
1103881,Retail,Rubi Aubury,Ohio,Training Videos,TV813,Virtual Reality Basics,1,29.99,0.00,29.99
1103882,Wholesale,Kuvalis Group,Ohio,Blueprints,BP110,Sleepy Eye Blueprint,8,11.99,2.40,93.52
1103883,Retail,Nicholle Lackney,Texas,Drones,DS306,DX-145 Drone,1,250.00,0.00,250.00
1103884,Wholesale,Hickle LLC,Arizona,eBooks,EB506,Delta Robots,9,16.99,3.40,149.51
1103885,Wholesale,Dare LLC,Colorado,Drones,DS306,DX-145 Drone,11,250.00,50.00,2700.00
1103886,Retail,Connelly LLC,Illinois,eBooks,EB511,Helicopter Drones,40,20.95,0.00,838.00
1103887,Wholesale,Marvin Inc.,Kansas,Robots,RS707,RXW-9807 Robot,6,599.00,119.80,3474.20
1103888,Wholesale,Langosh Inc.,Minnesota,Blueprints,BP102,Bsquare Robot Blueprint,10,8.99,1.80,88.10
1103889,Retail,Selie Nott,Colorado,Drones,DS306,DX-145 Drone,1,250.00,0.00,250.00
1103890,Retail,Kim Armstrong,Virginia,Training Videos,TV803,Cloud Computing,1,29.99,0.00,29.99
1103891,Retail,Yasmeen McOwan,Texas,Blueprints,BP106,Hexacopter Drone Blueprint,1,8.99,0.00,8.99
1103892,Wholesale,Dare LLC,Colorado,Robots,RS706,RWW-75 Robot,25,883.00,176.60,21898.40
1103893,Wholesale,Ruecker LLC,Indiana,Blueprints,BP110,Sleepy Eye Blueprint,8,11.99,2.40,93.52
1103894,Retail,Blakelee Coventon,District of Columbia,Drone Kits,DK204,BYOD-300,2,89.00,0.00,178.00
1103895,Wholesale,Murazik Inc.,Arizona,eBooks,EB521,Understanding Artificial Intelligence,6,19.50,3.90,113.10
1103896,Retail,Teena Judkins,Illinois,eBooks,EB521,Understanding Artificial Intelligence,1,19.50,0.00,19.50
1103897,Retail,Miguelita Vineall,Texas,Blueprints,BP104,Cat Robot Blueprint,1,4.99,0.00,4.99
1103898,Wholesale,Beier Inc.,Michigan,Robots,RS702,MICR-23K Robot,25,899.00,179.80,22295.20
1103899,Retail,Kris Lemke,Minnesota,Blueprints,BP107,Ladybug Robot Blueprint,1,12.00,0.00,12.00
1103900,Wholesale,Luettgen Security,Texas,Blueprints,BP108,Panda Robot Blueprint,11,7.99,1.60,86.29
1103901,Wholesale,Kutch Inc.,Virginia,Blueprints,BP104,Cat Robot Blueprint,7,4.99,1.00,33.93
1103902,Retail,Tomkin Gosson,Tennessee,eBooks,EB503,Building Your Own Drone,1,24.99,0.00,24.99
1103903,Retail,Flss Buggs,Virginia,Robots,RS704,RLK-9920 Robot,1,699.00,0.00,699.00
1103904,Retail,Catie Issac,Alabama,Training Videos,TV807,Open Source Code,1,32.95,0.00,32.95
1103905,Wholesale,Rosenbaum LLC,Alaska,eBooks,EB507,Drone Building Essentials,6,13.99,2.80,81.14
1103906,Retail,Tudor Dryburgh,Kansas,Blueprints,BP105,Creature Robot Arms Blueprint ,1,12.00,0.00,12.00
1103907,Retail,Juditha Preshaw,Washington,Robots,RS702,MICR-23K Robot,1,899.00,0.00,899.00
1103908,Retail,Bobby Bachura,Texas,Blueprints,BP102,Bsquare Robot Blueprint,1,8.99,0.00,8.99
1103909,Retail,Karlotta Gillbanks,Florida,Drones,DS307,MICR-564K Drone,1,499.00,0.00,499.00
1103910,Wholesale,Cassin Inc.,California,eBooks,EB521,Understanding Artificial Intelligence,4,19.50,3.90,74.10
1103911,Retail,Cirstoforo Kamien,Louisiana,Drone Kits,DK204,BYOD-300,1,89.00,0.00,89.00
1103912,Retail,Delmar Feaver,District of Columbia,Training Videos,TV806,Mapping with Drones,1,49.00,0.00,49.00
1103913,Wholesale,Schamberger Inc.,Virginia,Training Videos,TV801,Aerial Security,6,36.99,7.40,214.54
1103914,Retail,North Verdie,Oklahoma,Training Videos,TV805,Industrial 3D Printing ,1,49.00,0.00,49.00
1103915,Wholesale,Hickle LLC,Arizona,Robot Kits,RK602,BYOR-1000,8,189.00,37.80,1474.20
1103916,Wholesale,Franecki Corporation,North Dakota,Drone Kits,DK202,BYOD-200,55,58.95,11.79,3230.46
1103917,Retail,Amil Leonards,Florida,Drone Kits,DK209,BYOD-550,1,179.00,0.00,179.00
1103918,Wholesale,Smith Technologies,New York,Robot Kits,RK603,BYOR-1500,12,189.00,37.80,2230.20
1103919,Retail,Stanton LLC,North Carolina,Drone Kits,DK203,BYOD-220,13,69.00,0.00,897.00
1103920,Wholesale,Schmidt Group,Nebraska,Blueprints,BP107,Ladybug Robot Blueprint,6,12.00,2.40,69.60
1103921,Retail,Charles Miners,New York,eBooks,EB518,Single Rotor Drones,1,14.99,0.00,14.99
1103922,Retail,Ferne Inskipp,Florida,Blueprints,BP104,Cat Robot Blueprint,1,4.99,0.00,4.99
1103923,Wholesale,Moore LLC,Indiana,eBooks,EB506,Delta Robots,25,16.99,3.40,421.35
1103924,Retail,Ebba Aldous,Utah,Blueprints,BP110,Sleepy Eye Blueprint,1,11.99,0.00,11.99
1103925,Wholesale,Trantow Technologies,Mississippi,Blueprints,BP106,Hexacopter Drone Blueprint,3,8.99,1.80,25.17
1103926,Wholesale,The Orn Company,Georgia,Training Videos,TV809,Understanding 3D Printing,9,42.99,8.60,378.31
1103927,Retail,Daisy Lowe,Oregon,eBooks,EB521,Understanding Artificial Intelligence,1,19.50,0.00,19.50
1103928,Retail,Eddie Hoeger,Pennsylvania,eBooks,EB507,Drone Building Essentials,1,13.99,0.00,13.99
1103929,Retail,Bryant Swinburn,Hawaii,Robot Kits,RK607,BYOR-4005,1,245.00,0.00,245.00
1103930,Retail,Sally Gallego,California,Training Videos,TV810,Understanding Automation,1,44.95,0.00,44.95
1103931,Wholesale,Ratke and Sons,North Carolina,Robot Kits,RK606,BYOR-3535,5,223.00,44.60,1070.40
1103932,Wholesale,Corkery International ,Utah,Training Videos,TV805,Industrial 3D Printing ,9,49.00,9.80,431.20
1103933,Retail,Robinia Rebillard,Florida,Drone Kits,DK202,BYOD-200,1,58.95,0.00,58.95
1103934,Wholesale,Kuhic Inc.,Connecticut,Drone Kits,DK206,BYOD-400,10,119.00,23.80,1166.20
1103935,Retail,Casandra Corlett,Illinois,Training Videos,TV805,Industrial 3D Printing ,1,49.00,0.00,49.00
1103936,Retail,Bob O'Keefe,Missouri,Training Videos,TV808,Robotic Essentials,1,34.99,0.00,34.99
1103937,Retail,Pancho Juarez,Indiana,eBooks,EB502,Building Your First Robot,1,24.95,0.00,24.95
1103938,Retail,Robbin Annakin,Utah,eBooks,EB501,Articulated Robots,1,23.99,0.00,23.99
1103939,Wholesale,Hudson LLC,Ohio,Blueprints,BP107,Ladybug Robot Blueprint,7,12.00,2.40,81.60
1103940,Retail,Rolfe Mongan,Indiana,Robot Kits,RK606,BYOR-3535,1,225.00,0.00,225.00
1103941,Retail,Koo Godin,Virginia,Training Videos,TV813,Virtual Reality Basics,1,29.99,0.00,29.99
1103942,Retail,Ethelda Revan,Virginia,eBooks,EB501,Articulated Robots,1,23.99,0.00,23.99
1103943,Wholesale,The Lesch Company,Maryland,Training Videos,TV805,Industrial 3D Printing ,10,49.00,9.80,480.20
1103944,Retail,Heather Schulist,Washington,Robots,RS706,RWW-75 Robot,1,883.00,0.00,883.00
1103945,Wholesale,Jakubowski Inc.,Alabama,Training Videos,TV809,Understanding 3D Printing,6,42.99,8.60,249.34
1103946,Wholesale,Pacocha Inc.,California,Robot Kits,RK603,BYOR-1500,12,189.00,37.80,2230.20
1103947,Wholesale,Mills Inc.,Oklahoma,eBooks,EB507,Drone Building Essentials,11,13.99,2.80,151.09
1103948,Wholesale,Jacobson Group,Georgia,eBooks,EB519,Spherical Robots,9,16.75,3.35,147.40
1103949,Wholesale,Faded Light Inc..,Missouri,Training Videos,TV810,Understanding Automation,9,44.95,8.99,395.56
1103950,Wholesale,Jacobson Group,Georgia,Training Videos,TV809,Understanding 3D Printing,5,42.99,8.60,206.35
1103951,Wholesale,Kub LLC,Texas,Training Videos,TV809,Understanding 3D Printing,7,42.99,8.60,292.33
1103952,Retail,Jemimah Dedam,Colorado,Training Videos,TV804,Drone Video Techniques,1,37.99,0.00,37.99
1103953,Wholesale,Russel Group,California,eBooks,EB507,Drone Building Essentials,8,13.99,2.80,109.12
1103954,Retail,Emmalynne Stanluck,Missouri,eBooks,EB507,Drone Building Essentials,1,13.99,0.00,13.99
1103955,Retail,Dooley O'Reilly,Virginia,eBooks,EB507,Drone Building Essentials,1,13.99,0.00,13.99
1103956,Wholesale,Labadie Inc.,Kansas,Drone Kits,DK202,BYOD-200,77,58.95,11.79,4527.36
1103957,Wholesale,Raynor LLC,Missouri,Blueprints,BP106,Hexacopter Drone Blueprint,5,8.99,1.80,43.15
1103958,Wholesale,Mills Inc.,Oklahoma,Robots,RS706,RWW-75 Robot,10,883.00,176.60,8653.40
1103959,Wholesale,Brekke Productions,Louisiana,Robots,RS703,RCB-889 Robot,8,549.00,109.80,4282.20
1103960,Wholesale,Wilkinson LLC,Massachusetts,eBooks,EB513,Photograph Drones,12,14.99,3.00,176.88
1103961,Retail,Everett Dorracott,Michigan,eBooks,EB520,Understanding Arduino,1,17.50,0.00,17.50
1103962,Wholesale,Labadie Inc.,Kansas,Robots,RS705,RQTE-554 Robot,11,684.00,136.80,7387.20
1103963,Retail,Teador Piggford,Illinois,eBooks,EB506,Delta Robots,1,16.99,0.00,16.99
1103964,Wholesale,Parker Group,Arizona,eBooks,EB508,Fixed Wing Drones,9,15.50,3.10,136.40
1103965,Wholesale,Schiller LLC,Pennsylvania,Training Videos,TV808,Robotic Essentials,9,34.99,7.00,307.91
1103966,Retail,Roscoe Shuter,Virginia,eBooks,EB521,Understanding Artificial Intelligence,1,19.50,0.00,19.50
1103967,Wholesale,Ankunding Inc.,South Carolina,eBooks,EB505,Delivery Drones,7,14.99,3.00,101.93
1103968,Wholesale,Mountain Run LLC,Georgia,eBooks,EB521,Understanding Artificial Intelligence,10,19.50,3.90,191.10
1103969,Wholesale,Raynor LLC,Missouri,Drone Kits,DK204,BYOD-300,11,89.00,17.80,961.20
1103970,Retail,Nikolaus Walker,Texas,Blueprints,BP110,Upside Down Robot Blueprint,1,12.00,0.00,12.00
1103971,Wholesale,Fisher Inc.,Nevada,eBooks,EB502,Building Your First Robot,11,24.95,4.99,269.46
1103972,Wholesale,Schmidt Group,Nebraska,Training Videos,TV803,Cloud Computing,9,29.99,6.00,263.91
1103973,Retail,Pier Crasswell,Missouri,Training Videos,TV813,Virtual Reality Basics,1,29.99,0.00,29.99
1103974,Retail,Bethany Lakin,District of Columbia,Blueprints,BP107,Ladybug Robot Blueprint,1,12.00,0.00,12.00
1103975,Retail,Marsiella Laing,Washington,eBooks,EB517,SCARA Robots,1,19.50,0.00,19.50
1103976,Wholesale,Funk and Sons,Connecticut,Blueprints,BP108,Panda Robot Blueprint,6,7.99,1.60,46.34
1103977,Wholesale,Blick Inc.,Delaware,Training Videos,TV804,Drone Video Techniques,86,37.99,7.60,3259.54
1103978,Wholesale,Kuhlman Inc.,Tennessee,Training Videos,TV806,Mapping with Drones,12,49.00,9.80,578.20
1103979,Retail,Jillene Wemm,Texas,Blueprints,BP106,Hexacopter Drone Blueprint,1,8.99,0.00,8.99
1103980,Retail,Netti Smalcombe,Wisconsin,Blueprints,BP101,All Eyes Drone Blueprint,1,9.99,0.00,9.99
1103981,Retail,Gwenneth Ivic,Ohio,Robot Kits,RK603,BYOR-1500,1,189.00,0.00,189.00
1103982,Wholesale,Pouros Inc.,Michigan,Blueprints,BP102,Bsquare Robot Blueprint,11,8.99,1.80,97.09
1103983,Retail,Malchy Jeyness,New York,Training Videos,TV810,Understanding Automation,1,44.95,0.00,44.95
1103984,Wholesale,Erdman LLC,North Carolina,Drone Kits,DK209,BYOD-550,5,179.00,35.80,859.20
1103985,Retail,Luciano Valentino,Utah,Training Videos,TV801,Aerial Security,1,36.99,0.00,36.99
1103986,Retail,Cruickshank LLC,New York,Robots,RS702,MICR-23K Robot,87,899.00,0.00,78213.00
1103987,Retail,Gabey Culham,Michigan,Robot Kits,RK602,BYOR-1000,1,189.00,0.00,189.00
1103988,Wholesale,Hettinger and Sons,West Virginia,Blueprints,BP106,Hexacopter Drone Blueprint,10,8.99,1.80,88.10
1103989,Wholesale,Effertz LLC,Washington,Robot Kits,RK607,BYOR-4005,11,245.00,49.00,2646.00
1103990,Retail,Leonora Pollicatt,Massachusetts,Training Videos,TV804,Drone Video Techniques,1,37.99,0.00,37.99
1103991,Wholesale,Treutel Group,New York,Blueprints,BP110,Sleepy Eye Blueprint,12,11.99,2.40,141.48
1103992,Wholesale,Casper-Brown,California,Blueprints,BP104,Cat Robot Blueprint,5,4.99,1.00,23.95
1103993,Wholesale,Jacobson Group,Georgia,Training Videos,TV803,Cloud Computing,6,29.99,6.00,173.94
1103994,Retail,Ciro Bremen,Kansas,eBooks,EB513,Photograph Drones,1,14.99,0.00,14.99
1103995,Wholesale,Murazik Inc.,Arizona,Training Videos,TV802,AI for Educators,9,49.95,9.99,439.56
1103996,Retail,Karee Wharfe,Illinois,eBooks,EB501,Articulated Robots,1,23.99,0.00,23.99
1103997,Retail,Marc Riach,Pennsylvania,eBooks,EB502,Building Your First Robot,1,24.95,0.00,24.95
1103998,Wholesale,The TMC Company,Tennessee,Robots,RS706,RWW-75 Robot,9,883.00,176.60,7770.40
1103999,Wholesale,Feest Inc.,Indiana,eBooks,EB503,Building Your Own Drone,11,24.99,5.00,269.89
1104000,Retail,Antonio Endean,Michigan,Training Videos,TV806,Mapping with Drones,1,49.00,0.00,49.00
1104001,Wholesale,Feil LLC,Maryland,eBooks,EB503,Building Your Own Drone,11,24.99,5.00,269.89
1104002,Wholesale,Ullrich Inc.,Kansas,Training Videos,TV803,Cloud Computing,5,29.99,6.00,143.95
1104003,Wholesale,Gleason LLC,Louisiana,Blueprints,BP104,Cat Robot Blueprint,37,4.99,1.00,183.63
1104004,Retail,Jeffery Lowe,Ohio,Robots,RS706,RWW-75 Robot,1,883.00,0.00,883.00
1104005,Wholesale,Herzog Group,California,Robot Kits,RK605,BYOR-3000,7,214.00,42.80,1455.20
1104006,Retail,Michelle Rosgen,Arizona,Drone Kits,DK206,BYOD-400,1,119.00,0.00,119.00
1104007,Retail,Riley O'Kon,Washington,Drones,DS303,DTD-7000 Drone,4,450.00,0.00,1800.00
1104008,Retail,Leigh Kelberer,California,Robots,RS705,RQTE-554 Robot,1,684.00,0.00,684.00
1104009,Retail,Decca Spelwood,New York,Blueprints,BP106,Hexacopter Drone Blueprint,1,8.99,0.00,8.99
1104010,Retail,Iolanthe Seddon,Kentucky,Blueprints,BP106,Hexacopter Drone Blueprint,1,8.99,0.00,8.99
1104011,Retail,Tommie Berkowitz,Texas,Drones,DS303,DTD-7000 Drone,2,450.00,0.00,900.00
1104012,Wholesale,H Plus Sport,Florida,eBooks,EB509,GPS Drones,8,19.99,4.00,155.92
1104013,Wholesale,Bernier Security,Minnesota,Drone Kits,DK208,BYOD-500,45,167.00,33.40,7481.60
1104014,Retail,Lesli Frantz,California,Training Videos,TV802,AI for Educators,1,49.95,0.00,49.95
1104015,Retail,Issy Battison,Michigan,Training Videos,TV804,Drone Video Techniques,1,37.99,0.00,37.99
1104016,Wholesale,Conn Inc.,Kentucky,Drone Kits,DK204,BYOD-300,5,89.00,17.80,427.20
1104017,Retail,Pauli Munkley,District of Columbia,Drone Kits,DK204,BYOD-300,2,89.00,0.00,178.00
1104018,Wholesale,Stroman Inc.,Pennsylvania,Robot Kits,RK605,BYOR-3000,12,214.00,42.80,2525.20
1104019,Wholesale,Mann LLC,Texas,Blueprints,BP104,Cat Robot Blueprint,37,4.99,1.00,183.63
1104020,Wholesale,Torp Inc.,Florida,Drone Kits,DK206,BYOD-400,8,119.00,23.80,928.20
1104021,Wholesale,Schuppe Inc.,Alabama,Drones,DS306,DX-145 Drone,8,250.00,50.00,1950.00
